filepath,annotation,name,species
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\225.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\225.png,225.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\384.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\384.png,384.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\172.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\172.png,172.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\231.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\231.png,231.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\224.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\224.png,224.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\203.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\203.png,203.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\269.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\269.png,269.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\127.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\127.png,127.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\139.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\139.png,139.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\36.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\36.png,36.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\220.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\220.png,220.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\171.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\171.png,171.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\61.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\61.png,61.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\63.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\63.png,63.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\39.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\39.png,39.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\173.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\173.png,173.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\530.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\530.png,530.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\247.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\247.png,247.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\137.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\137.png,137.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\563.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\563.png,563.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\332.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\332.png,332.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\40.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\40.png,40.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\318.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\318.png,318.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\52.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\52.png,52.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\247.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\247.png,247.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\187.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\187.png,187.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\523.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\523.png,523.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\127.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\127.png,127.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\275.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\275.png,275.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\123.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\123.png,123.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\392.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\392.png,392.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\389.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\389.png,389.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\65.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\65.png,65.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\314.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\314.png,314.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\525.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\525.png,525.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\121.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\121.png,121.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\356.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\356.png,356.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\517.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\517.png,517.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\203.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\203.png,203.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\495.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\495.png,495.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\107.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\107.png,107.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\223.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\223.png,223.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\360.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\360.png,360.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\219.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\219.png,219.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\41.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\41.png,41.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\43.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\43.png,43.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\298.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\298.png,298.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\192.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\192.png,192.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\24.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\24.png,24.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\296.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\296.png,296.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\59.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\59.png,59.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\180.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\180.png,180.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\251.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\251.png,251.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\615.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\615.png,615.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\445.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\445.png,445.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\177.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\177.png,177.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\14.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\14.png,14.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\8.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\8.png,8.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\41.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\41.png,41.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\194.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\194.png,194.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\193.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\193.png,193.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\117.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\117.png,117.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\108.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\108.png,108.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\551.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\551.png,551.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\104.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\104.png,104.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\284.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\284.png,284.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\205.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\205.png,205.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\516.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\516.png,516.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\144.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\144.png,144.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\356.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\356.png,356.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\123.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\123.png,123.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\43.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\43.png,43.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\89.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\89.png,89.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\108.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\108.png,108.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\303.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\303.png,303.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\310.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\310.png,310.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\392.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\392.png,392.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\601.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\601.png,601.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\306.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\306.png,306.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\89.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\89.png,89.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\119.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\119.png,119.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\194.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\194.png,194.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\527.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\527.png,527.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\790.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\790.png,790.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\199.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\199.png,199.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\420.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\420.png,420.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\77.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\77.png,77.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\246.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\246.png,246.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\75.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\75.png,75.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\89.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\89.png,89.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\179.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\179.png,179.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\50.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\50.png,50.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\36.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\36.png,36.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\66.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\66.png,66.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\75.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\75.png,75.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\220.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\220.png,220.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\204.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\204.png,204.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\470.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\470.png,470.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\253.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\253.png,253.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\571.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\571.png,571.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\325.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\325.png,325.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\332.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\332.png,332.png,Fat Hen
